,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
972,120,191219.46744791663,2.7232698153315003,9.425334437464342,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,184173.47435897434,178015.57407407407,1.565084580073287,1.4953487812212205,1979.0,1979,171923.2621870883,180259.57544224765,179982.92424242425,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.504408670791644,5.504408670791644,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.504408670791644,0,0,2,0,2,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1979.0,143573.32425742573,1,187301.235763098,186411.6782122905,28.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2010,173778.14185228606,99500
627,80,191219.46744791663,2.9906975624424414,9.898464007679529,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.565084580073287,1.565084580073287,1955.0,1972,171923.2621870883,180259.57544224765,193783.81451612906,201362.6993670886,164.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,208313.9862068965,149709.31372549018,674.0,162298.2142857143,132,4.325307727072111,5.830951894845301,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.2439712827042895,1,0,1,0,3,1,141800.96090534976,183480.255506608,2,226874.8104838709,162945.83333333337,1955.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,0.0,189,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2010,173778.14185228606,153000
632,20,191219.46744791663,3.0363702767108114,10.4444780217279,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,1977.0,1977,216729.317948718,180259.57544224765,179982.92424242425,201362.6993670886,209.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,822.0,184477.71495877503,0,4.873262169643229,6.1015588940837535,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,6.128888964729732,0,0,2,0,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1977.0,234427.02916666676,2,187301.235763098,186411.6782122905,192.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2009,173778.14185228606,82500
1248,75,127539.625,2.783157683713741,9.898464007679529,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,144433.33333333337,1.565084580073287,1.4953487812212205,1917.0,1950,171923.2621870883,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,203013.7451923077,184416.5011441648,166000.2738654147,150848.0,319.0,184477.71495877503,0,4.516201728706451,5.206811252912085,125750.0,129273.1081081081,107657.98630136986,186559.38169642852,924.0,0,6.73536820737033,0,0,1,1,3,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1950.0,143573.32425742573,2,125502.71875,144335.7142857143,0.0,0.0,259,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2008,173778.14185228606,129500
1423,80,191219.46744791663,2.892507608519078,11.845719076075053,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.565084580073287,1.626576561697786,1966.0,1966,195133.63636363635,225557.05882352946,179982.92424242425,157185.94086021505,0.0,230358.9235474006,165718.2474226804,151961.42344497607,203013.7451923077,184416.5011441648,208313.9862068965,172998.59363957596,0.0,184477.71495877503,0,5.1381667513703935,5.1381667513703935,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,626.0,0,6.849439131999028,0,0,2,0,4,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,1966.0,143573.32425742573,2,220154.54545454547,186411.6782122905,586.0,236.0,0,0,0,738,184060.0,181830.58785942488,0,1.6817928305074292,2006,173778.14185228606,274970
1254,60,191219.46744791663,2.783157683713741,9.124287785145805,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,2003.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,260926.1555555556,92.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.226184130653581,5.226184130653581,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,896.0,0,6.379183325375719,0,0,2,1,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,251911.1612903225,2003.0,234427.02916666676,2,187301.235763098,186411.6782122905,178.0,128.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2008,173778.14185228606,165400
1348,20,191219.46744791663,2.892507608519078,11.281112806787473,181064.89435897442,225590.625,204725.0,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,1998.0,1998,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,249180.9255319149,231865.73591549296,1443.0,184477.71495877503,0,2.4989993994393838,6.204575175613583,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.217097086275505,1,0,2,0,3,1,212431.68905472642,183480.255506608,1,164561.36363636365,202696.47478260868,1998.0,204562.85409252672,2,187301.235763098,186411.6782122905,402.0,25.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2007,173778.14185228606,215000
795,60,191219.46744791663,2.892507608519078,9.573479717381595,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.565084580073287,1980.0,1981,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,130.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.049267032744845,5.049267032744845,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,676.0,0,6.288675525623053,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1980.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,50.0,0,0,204,0,149137.7358490566,181830.58785942488,0,1.4142135623730951,2010,173778.14185228606,171000
645,20,191219.46744791663,2.892507608519078,10.129945126155544,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.4953487812212205,1971.0,1971,216729.317948718,180259.57544224765,179982.92424242425,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,282.0,162298.2142857143,35,5.0762385142396775,5.5965095842615735,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.5965095842615735,1,0,1,1,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1979.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,295.0,40,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2007,173778.14185228606,143250
1012,70,191219.46744791663,2.7232698153315003,10.144823440659225,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.626576561697786,1923.0,1996,216729.317948718,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,165718.2474226804,222463.08755760366,142223.52927400472,121706.73529411765,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.953351218394532,4.953351218394532,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,602.0,0,6.225403179726772,0,0,1,1,3,1,212431.68905472642,183480.255506608,2,205639.79047619048,136812.6679245283,1923.0,143573.32425742573,1,187301.235763098,186411.6782122905,96.0,0.0,112,0,53,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2007,173778.14185228606,165000
556,20,191219.46744791663,2.882121417102006,11.03904778817174,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1957.0,1957,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,895.0,184477.71495877503,0,3.7464208049307812,5.748514876358643,182096.16666666663,142530.16370106762,186966.7281767956,125338.91071428572,0.0,0,5.748514876358643,1,0,1,0,2,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1957.0,234427.02916666676,1,187301.235763098,186411.6782122905,268.0,0.0,0,0,122,0,133643.75,181830.58785942488,0,1.4953487812212205,2006,173778.14185228606,141000
681,50,129379.53846153848,2.7232698153315003,8.1903625881272,181064.89435897442,235442.9333333333,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.4953487812212205,1.4953487812212205,1932.0,2000,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,182.0,184477.71495877503,0,4.971761678582005,5.306623755332335,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,672.0,0,6.2439712827042895,0,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1968.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,56,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,159434
577,80,191219.46744791663,3.130169160146574,10.41738389392085,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.4953487812212205,1.565084580073287,1966.0,1966,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,97.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,208313.9862068965,150640.38461538462,328.0,209231.25,551,4.1087641713943786,5.8410139717744185,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.027586934186011,1,0,1,0,3,1,141800.96090534976,183480.255506608,2,164561.36363636365,202696.47478260868,1966.0,204562.85409252672,2,187301.235763098,186411.6782122905,160.0,68.0,240,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2006,173778.14185228606,164500
1109,20,191219.46744791663,3.2162214526970314,10.324373234036457,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,310738.78,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.6817928305074292,1.4953487812212205,2004.0,2005,171923.2621870883,180259.57544224765,151124.32413793102,260926.1555555556,42.0,230358.9235474006,184761.9463243874,222463.08755760366,315776.0975609756,184416.5011441648,196533.9333333333,231865.73591549296,1039.0,184477.71495877503,0,5.313302967739203,6.545881955188094,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.545881955188094,1,0,2,0,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2004.0,234427.02916666676,3,187301.235763098,186411.6782122905,125.0,185.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2009,173778.14185228606,280000
1266,190,127539.625,2.783157683713741,10.029865937273255,181064.89435897442,201999.27272727274,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,141937.92727272728,181190.67801857585,126113.04347826086,144433.33333333337,1.626576561697786,1.4142135623730951,1910.0,1950,216729.317948718,180259.57544224765,144906.38129496406,157185.94086021505,0.0,95230.0,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.514871952411144,5.514871952411144,182096.16666666663,142530.16370106762,107657.98630136986,111066.80769230767,925.0,0,6.592619177853477,0,0,1,1,4,2,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1960.0,143573.32425742573,1,187301.235763098,116039.03225806453,0.0,0.0,264,0,0,0,149137.7358490566,181830.58785942488,0,1.0,2007,173778.14185228606,122000
1183,30,191219.46744791663,2.783157683713741,10.194265469082735,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.565084580073287,1920.0,1950,216729.317948718,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,821.0,184477.71495877503,0,4.1583189470975634,5.785015217038156,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.797885185819327,1,0,1,0,2,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1970.0,143573.32425742573,2,187301.235763098,186411.6782122905,229.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2006,173778.14185228606,120000
524,60,191219.46744791663,3.1219856413521447,10.419594573308892,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,1996.0,1997,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,594.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,719.0,184477.71495877503,0,5.068576245587144,6.093840271557361,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,1015.0,0,6.997812385794663,1,0,2,1,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,1996.0,234427.02916666676,3,187301.235763098,186411.6782122905,239.0,60.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2007,173778.14185228606,315750
1059,50,191219.46744791663,2.892507608519078,10.30455253312712,181064.89435897442,201999.27272727274,256244.8620689655,181091.52712384853,173068.19576719578,201543.61702127664,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.626576561697786,1932.0,1950,171923.2621870883,180259.57544224765,151124.32413793102,201362.6993670886,480.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,196533.9333333333,150848.0,297.0,162298.2142857143,557,0.0,5.405855935224774,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,895.0,0,6.679866992287063,0,0,1,1,3,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1977.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,0.0,19,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2007,173778.14185228606,220000
540,20,191219.46744791663,3.0363702767108114,10.992479142328836,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.7320508075688772,1.4953487812212205,2006.0,2006,216729.317948718,180259.57544224765,212076.3323943662,201362.6993670886,584.0,349302.6176470588,184761.9463243874,222463.08755760366,315776.0975609756,184416.5011441648,208313.9862068965,231865.73591549296,1260.0,184477.71495877503,0,4.903226545892268,6.5476638750360445,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.5476638750360445,1,0,2,0,2,1,325699.4333333333,183480.255506608,1,226874.8104838709,202696.47478260868,2006.0,234427.02916666676,3,187301.235763098,186411.6782122905,270.0,68.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2009,173778.14185228606,315000
1194,60,191219.46744791663,2.9906975624424414,9.837060700596675,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.626576561697786,1969.0,1969,171923.2621870883,180259.57544224765,159823.78523489932,260926.1555555556,143.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,371.0,184477.71495877503,0,4.133764324515255,5.07432619952319,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,689.0,0,6.063790285102254,0,0,1,1,4,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1969.0,234427.02916666676,1,187301.235763098,186411.6782122905,379.0,36.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.3160740129524924,2010,173778.14185228606,158000
748,20,191219.46744791663,2.771488002476036,10.145062877599658,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,1996.0,1996,216729.317948718,180259.57544224765,212076.3323943662,201362.6993670886,338.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,919.0,184477.71495877503,0,5.319957085933102,6.439944309282143,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.439944309282143,1,0,2,0,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,1996.0,234427.02916666676,2,187301.235763098,186411.6782122905,240.0,56.0,154,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2010,173778.14185228606,260400
1351,60,191219.46744791663,2.892507608519078,9.80618798444344,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.565084580073287,1962.0,1962,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,318.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,319.0,184477.71495877503,0,4.8183372165600655,5.412174889243106,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,858.0,0,6.4361968859269645,0,0,1,1,4,1,141800.96090534976,183480.255506608,1,226874.8104838709,202696.47478260868,1962.0,234427.02916666676,2,187301.235763098,186411.6782122905,0.0,84.0,0,0,120,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2008,173778.14185228606,171000
484,20,191219.46744791663,2.892507608519078,9.385068435308249,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.626576561697786,1962.0,2001,171923.2621870883,180259.57544224765,159823.78523489932,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,588.0,184477.71495877503,0,4.502569814307523,5.62200687108778,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,0.0,0,5.62200687108778,1,0,1,0,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,1963.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,132.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2007,173778.14185228606,132500
95,60,191219.46744791663,2.892507608519078,9.940725051624938,181064.89435897442,235442.9333333333,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.6817928305074292,1993.0,1993,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,68.0,349302.6176470588,165718.2474226804,222463.08755760366,203013.7451923077,205993.27272727274,166000.2738654147,161142.61744966442,310.0,184477.71495877503,0,4.385816236650977,5.106545762138102,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,790.0,0,6.191976988439285,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,251911.1612903225,1993.0,234427.02916666676,2,187301.235763098,186411.6782122905,232.0,63.0,0,0,0,0,187826.30495552733,161944.44444444447,480,1.4142135623730951,2009,173778.14185228606,185000
1020,20,191219.46744791663,2.783157683713741,9.15474234258004,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.4953487812212205,2005.0,2005,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,1024.0,184477.71495877503,0,3.2237097954706257,5.800448920775137,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.800448920775137,1,0,1,1,2,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,2005.0,234427.02916666676,2,187301.235763098,186411.6782122905,252.0,64.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2008,173778.14185228606,176000
563,50,191219.46744791663,2.8502698827717983,12.148270926966774,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.626576561697786,1918.0,1950,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,203013.7451923077,184416.5011441648,196533.9333333333,172998.59363957596,0.0,184477.71495877503,0,5.83975905410145,5.83975905410145,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,511.0,0,6.3964478494675125,0,0,2,0,4,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1955.0,234427.02916666676,2,187301.235763098,116039.03225806453,72.0,36.0,0,0,144,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2008,173778.14185228606,185000
1264,120,129379.53846153848,2.414736402766418,7.9823636404448495,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,184173.47435897434,178015.57407407407,1.565084580073287,1.4953487812212205,1998.0,1999,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,266.0,184477.71495877503,0,5.809395326655986,6.122363075478506,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.046900908528636,1,0,2,0,2,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,1998.0,234427.02916666676,2,187301.235763098,186411.6782122905,144.0,68.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2008,138855.76923076922,181000
742,20,191219.46744791663,2.8394115144336776,9.587694277262452,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.626576561697786,1.4953487812212205,2000.0,2001,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,108.0,146471.11202635913,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,6.060423693473412,6.060423693473412,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.060423693473412,0,0,2,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,2000.0,143573.32425742573,2,187301.235763098,186411.6782122905,120.0,55.0,0,0,0,0,184060.0,181830.58785942488,0,1.8612097182041991,2007,173778.14185228606,179000
863,20,191219.46744791663,2.892507608519078,9.43695724559503,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4953487812212205,1.4953487812212205,1959.0,1959,216729.317948718,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,1148.0,184477.71495877503,0,0.0,5.820837456259608,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.820837456259608,1,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1959.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,184060.0,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,132500
891,60,191219.46744791663,2.892507608519078,10.283697415386078,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.4953487812212205,1978.0,1978,216729.317948718,180259.57544224765,159823.78523489932,201362.6993670886,92.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150640.38461538462,226.0,163487.16216216216,500,3.7224194364083982,5.504408670791644,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,765.0,0,6.405027946350588,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1978.0,204562.85409252672,2,187301.235763098,186411.6782122905,243.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,172500
