,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
608,70,3,78.0,12168.0,1,0,3,1,2,1,3,3,1,4,6,8,6,1934.0,1998,2,0,4,0,1,0.0,1,4,5,3,3,2,1,428.0,5,0,537.0,965.0,5,2,1,2,1940.0,1254.0,0,3194.0,0,0,2,1,4,1,1,10,6,2,4,4,1934.0,1,2,380.0,3,5,2,0.0,0.0,0,0,0,0,4,2,0,9,2007,5,4,359100
143,20,3,78.0,10335.0,1,1,1,1,2,0,6,3,1,4,5,7,5,1999.0,1999,2,0,5,5,2,183.0,2,4,5,3,3,4,6,679.0,5,0,811.0,1490.0,5,4,1,2,1501.0,0.0,0,1501.0,1,0,2,0,3,1,2,6,6,0,1,5,1999.0,2,2,577.0,3,5,2,144.0,29.0,0,0,0,0,4,2,0,6,2009,5,3,204000
751,60,3,70.0,7750.0,1,0,1,1,2,0,5,6,1,4,6,7,5,2003.0,2003,2,0,5,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,660.0,660.0,5,4,1,2,660.0,660.0,0,1320.0,0,0,2,1,3,1,2,6,6,0,1,5,2003.0,3,2,400.0,3,5,2,0.0,48.0,0,0,0,0,4,2,0,8,2007,5,3,162000
981,60,3,98.0,12203.0,1,1,1,1,0,0,3,3,1,4,6,8,5,1998.0,1999,4,0,5,5,2,975.0,2,4,5,3,3,1,6,854.0,5,0,371.0,1225.0,5,4,1,2,1276.0,1336.0,0,2612.0,1,0,2,1,4,1,2,8,6,1,3,5,1998.0,3,3,676.0,3,5,2,250.0,0.0,0,0,0,0,4,2,0,7,2009,5,3,336000
197,75,3,174.0,23830.5,1,0,1,1,0,0,2,0,1,4,6,8,4,1918.0,1990,2,0,4,4,1,0.0,2,3,5,2,3,1,6,1036.0,2,184,140.0,1360.0,5,3,1,2,1360.0,1360.0,392,3112.0,1,1,2,0,4,1,2,8,6,1,5,2,1918.0,1,2,795.0,3,5,2,0.0,16.0,552,0,0,512,3,2,0,3,2006,5,1,235000
883,75,3,60.0,6204.0,1,0,0,1,2,0,3,3,1,4,7,4,5,1912.0,1950,2,0,0,0,1,0.0,2,4,5,2,2,1,5,0.0,5,0,795.0,795.0,5,2,0,2,954.0,795.0,481,2230.0,1,0,1,0,5,1,1,10,6,0,1,2,1997.0,1,1,440.0,3,4,2,0.0,188.0,0,0,0,0,4,2,0,3,2006,5,3,118500
279,60,3,83.0,10005.0,1,0,1,1,2,0,3,3,1,4,6,7,5,1977.0,1977,4,0,3,3,2,299.0,1,4,2,3,3,1,1,392.0,5,0,768.0,1160.0,5,4,1,2,1156.0,866.0,0,2022.0,0,0,2,1,4,1,1,8,6,1,3,5,1977.0,3,2,505.0,3,5,2,288.0,117.0,0,0,0,0,4,2,0,3,2008,5,3,192000
293,60,3,70.0,16659.0,1,1,1,1,0,0,4,7,1,4,6,7,7,1977.0,1994,2,0,3,3,2,34.0,1,4,2,2,3,1,4,795.0,5,0,0.0,795.0,5,1,1,2,1468.0,795.0,0,2263.0,1,0,2,1,3,1,2,9,6,1,3,5,1977.0,3,2,539.0,3,5,2,0.0,250.0,0,0,0,0,4,2,0,3,2006,5,3,235000
1329,60,3,63.0,9084.0,1,1,1,1,2,0,5,3,1,4,6,7,5,1998.0,1998,4,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,935.0,935.0,5,3,1,2,955.0,677.0,0,1632.0,0,0,2,1,3,1,1,8,6,1,3,5,1998.0,3,2,462.0,3,5,2,0.0,28.0,0,0,0,0,4,2,0,6,2006,5,3,176500
400,120,3,38.0,14963.0,1,3,1,1,2,0,3,3,1,3,5,8,5,1996.0,1996,2,0,4,4,1,0.0,2,4,5,3,3,1,6,786.0,5,0,474.0,1260.0,5,4,1,2,1288.0,0.0,0,1288.0,1,0,1,1,1,1,3,4,6,2,4,5,1996.0,3,2,500.0,3,5,2,120.0,30.0,0,0,224,0,4,2,0,12,2008,5,3,245500
122,20,3,75.0,9464.0,1,0,1,1,0,0,2,3,1,4,5,6,7,1958.0,1958,4,0,1,1,2,135.0,1,3,2,2,3,1,1,570.0,5,0,510.0,1080.0,5,3,1,2,1080.0,0.0,0,1080.0,0,0,1,0,3,1,1,5,6,0,1,5,1958.0,1,1,288.0,3,5,2,0.0,0.0,0,0,130,0,4,2,0,6,2008,5,3,136000
1207,20,3,70.0,9135.0,1,0,1,1,2,0,6,3,1,4,5,6,5,2003.0,2003,2,0,5,5,2,120.0,2,4,5,3,3,3,6,340.0,5,0,1342.0,1682.0,5,4,1,2,1700.0,0.0,0,1700.0,1,0,2,0,3,1,2,7,6,0,1,5,2003.0,2,2,544.0,3,5,2,192.0,23.0,0,0,0,0,4,2,0,5,2006,5,3,200000
202,50,3,50.0,7000.0,1,0,1,1,0,0,1,0,1,4,2,6,6,1924.0,1950,2,0,1,1,1,0.0,1,3,1,1,3,1,2,617.0,5,0,0.0,617.0,5,3,1,2,865.0,445.0,0,1310.0,0,0,2,0,2,1,1,6,3,0,1,5,1924.0,1,1,398.0,3,5,2,0.0,0.0,126,0,0,0,4,2,0,5,2006,2,3,112000
835,20,3,60.0,9600.0,1,0,1,1,2,0,3,3,1,4,5,4,7,1950.0,1995,2,0,5,2,1,0.0,1,4,2,3,3,1,1,442.0,5,0,625.0,1067.0,5,2,1,2,1067.0,0.0,0,1067.0,0,0,2,0,2,1,2,4,2,0,1,5,1996.0,1,2,436.0,3,5,2,290.0,0.0,0,0,0,0,4,2,0,2,2010,5,3,128000
246,190,1,69.0,9142.0,1,0,1,1,2,0,1,3,1,0,6,6,8,1910.0,1950,2,0,4,4,1,0.0,1,1,3,1,3,1,5,0.0,5,0,1020.0,1020.0,5,3,0,0,908.0,1020.0,0,1928.0,0,0,2,0,4,2,0,9,6,0,1,2,1910.0,1,1,440.0,2,3,2,0.0,60.0,112,0,0,0,4,2,0,4,2006,5,3,137000
1386,60,3,80.0,16692.0,1,1,1,1,2,0,4,6,1,4,6,7,5,1978.0,1978,2,0,3,3,2,184.0,1,4,2,3,3,1,1,790.0,2,469,133.0,1392.0,5,2,1,2,1392.0,1392.0,0,2784.0,1,0,3,1,5,1,2,12,6,2,3,5,1978.0,2,2,564.0,3,5,2,0.0,112.0,0,0,440,519,2,4,2000,7,2006,5,3,250000
1372,60,3,75.0,9750.0,1,0,1,1,0,0,6,3,1,4,6,7,6,1998.0,1998,2,0,5,5,1,0.0,1,4,5,3,3,3,6,975.0,5,0,133.0,1108.0,5,4,1,2,1108.0,989.0,0,2097.0,1,0,2,1,3,1,2,8,6,1,3,2,1998.0,2,2,583.0,3,5,2,253.0,170.0,0,0,0,0,4,2,0,6,2006,5,3,274300
1153,30,1,70.0,5890.0,1,0,1,1,0,0,3,3,1,4,5,6,8,1930.0,2007,2,0,0,0,1,0.0,2,3,1,2,3,3,4,538.0,5,0,278.0,816.0,5,4,1,2,816.0,0.0,0,816.0,0,0,1,0,2,1,1,5,6,0,1,2,2002.0,1,1,432.0,3,5,2,0.0,0.0,96,0,0,0,4,2,0,6,2008,5,3,120500
384,60,3,70.0,23830.5,1,3,2,1,0,1,3,2,1,4,6,6,5,1992.0,1992,2,0,2,2,1,0.0,2,4,5,3,3,3,6,985.0,5,0,595.0,1580.0,5,4,1,2,1079.0,874.0,0,1953.0,1,0,2,1,3,1,2,9,6,2,2,5,1992.0,3,2,501.0,3,5,2,216.0,231.0,0,0,0,0,4,2,0,6,2007,5,3,240000
1288,120,3,40.0,5664.0,1,1,1,1,2,0,3,3,1,3,5,8,5,2000.0,2000,2,0,4,4,1,0.0,2,4,5,3,3,1,6,1158.0,5,0,343.0,1501.0,5,4,1,2,1659.0,0.0,0,1659.0,1,0,2,0,2,1,3,5,6,1,5,5,2000.0,3,2,499.0,3,5,2,212.0,59.0,0,0,0,0,4,2,0,10,2009,5,3,278000
854,20,3,102.0,17920.0,1,0,1,1,2,0,3,3,1,4,5,5,4,1955.0,1974,4,0,0,3,1,0.0,1,4,2,2,3,2,4,306.0,3,1085,372.0,1763.0,5,2,1,2,1779.0,0.0,0,1779.0,1,0,1,1,3,1,1,6,6,1,4,5,1955.0,1,2,454.0,3,5,2,0.0,295.0,0,0,312,0,4,2,0,7,2006,5,1,170000
219,120,3,43.0,3010.0,1,0,1,1,2,0,3,3,1,3,5,7,5,2005.0,2006,2,0,5,5,2,16.0,2,4,5,3,3,3,6,16.0,5,0,1232.0,1248.0,5,4,1,2,1248.0,0.0,0,1248.0,0,0,2,0,2,1,2,5,6,0,1,5,2005.0,3,2,438.0,3,5,2,108.0,0.0,0,0,0,0,4,2,0,3,2006,7,5,167240
641,60,4,70.0,7050.0,1,0,1,1,2,0,7,3,1,4,6,7,5,2001.0,2001,2,0,5,5,1,0.0,2,4,5,3,3,1,6,738.0,5,0,319.0,1057.0,5,4,1,2,1057.0,872.0,0,1929.0,1,0,2,1,3,1,2,7,6,1,3,5,2001.0,3,2,650.0,3,5,2,0.0,235.0,0,0,0,0,4,2,0,5,2007,5,3,226000
1,20,3,80.0,9600.0,1,0,1,1,1,0,3,2,1,4,5,6,8,1976.0,1976,2,0,1,1,1,0.0,1,4,2,3,3,4,4,978.0,5,0,284.0,1262.0,5,4,1,2,1262.0,0.0,0,1262.0,0,1,2,0,3,1,1,6,6,1,3,5,1976.0,2,2,460.0,3,5,2,298.0,0.0,0,0,0,0,4,2,0,5,2007,5,3,181500
112,60,3,77.0,9965.0,1,0,1,1,2,0,6,3,1,4,6,7,5,2007.0,2007,2,0,5,5,4,220.0,2,4,5,4,3,3,6,984.0,5,0,280.0,1264.0,5,4,1,2,1282.0,1414.0,0,2696.0,1,0,2,1,4,1,3,10,6,1,4,6,2007.0,3,3,792.0,3,5,2,120.0,184.0,0,0,168,0,4,2,0,10,2007,7,5,383970
698,20,3,65.0,8450.0,1,0,1,1,2,0,3,1,1,4,5,5,8,1965.0,2009,2,0,1,1,1,0.0,1,3,2,2,3,1,6,553.0,1,117,224.0,894.0,5,4,1,2,894.0,0.0,0,894.0,1,0,1,0,3,1,1,5,6,1,4,2,1973.0,1,1,336.0,3,5,2,416.0,144.0,0,0,0,0,2,2,0,4,2010,5,3,138500
1393,190,1,60.0,10800.0,1,0,1,1,2,0,1,3,1,0,2,6,7,1905.0,2000,2,0,0,0,1,0.0,1,4,1,1,3,1,5,0.0,5,0,482.0,482.0,5,4,0,2,1221.0,691.0,0,1912.0,0,0,2,0,3,2,1,7,6,1,3,2,2003.0,1,2,672.0,4,5,2,0.0,25.0,212,0,0,0,4,2,0,4,2008,5,3,163000
951,20,2,60.0,7800.0,1,0,1,1,0,0,3,3,1,4,5,5,5,1965.0,1965,2,0,5,5,1,0.0,1,4,2,2,3,1,1,641.0,5,0,187.0,828.0,5,3,1,2,965.0,0.0,0,965.0,1,0,1,0,3,1,1,6,6,0,1,2,1979.0,1,1,300.0,3,5,2,421.0,0.0,0,0,0,0,2,2,0,7,2006,5,1,119900
1283,90,3,94.0,9400.0,1,0,2,1,0,0,3,3,1,1,6,6,5,1971.0,1971,1,0,1,4,1,0.0,1,4,2,2,3,3,5,0.0,5,0,912.0,912.0,5,2,1,2,912.0,912.0,0,1824.0,0,0,2,2,4,2,1,8,6,0,1,0,2020.0,0,0,0.0,0,0,2,128.0,0.0,0,0,0,0,4,2,0,4,2010,5,3,139000
1318,20,3,70.0,14781.0,1,3,1,1,4,0,6,3,1,4,5,8,5,2001.0,2002,4,0,5,5,2,178.0,2,4,5,3,3,4,5,0.0,5,0,1753.0,1753.0,5,4,1,2,1787.0,0.0,0,1787.0,0,0,2,0,3,1,2,7,6,1,3,5,2001.0,2,3,748.0,3,5,2,198.0,150.0,0,0,0,0,4,2,0,8,2006,5,3,275000
441,90,3,92.0,12108.0,1,0,1,1,2,0,0,3,1,1,5,4,4,1955.0,1955,2,0,5,5,2,270.0,1,4,2,2,3,1,4,133.0,5,0,1307.0,1440.0,5,2,0,0,1440.0,0.0,0,1440.0,0,0,2,0,4,2,0,8,6,0,1,0,2020.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,0,4,2,0,9,2008,5,3,118000
1136,50,3,80.0,9600.0,1,0,1,1,2,0,2,3,1,4,2,6,5,1950.0,1950,2,0,5,5,1,0.0,1,4,2,2,3,1,1,280.0,5,0,752.0,1032.0,5,2,1,1,1032.0,220.0,0,1252.0,0,0,1,0,3,1,1,6,6,0,1,5,1950.0,1,1,288.0,3,5,2,0.0,0.0,96,0,0,0,4,2,0,4,2008,5,1,119000
1256,20,3,91.0,14303.0,1,1,1,1,0,0,3,3,1,4,5,8,5,1994.0,1994,4,0,2,2,2,554.0,2,4,5,3,3,4,6,1314.0,5,0,672.0,1986.0,5,4,1,2,1987.0,0.0,0,1987.0,1,0,2,0,2,1,2,7,6,1,3,5,1994.0,3,2,691.0,3,5,2,262.0,36.0,0,0,0,0,4,2,0,8,2008,5,3,301500
663,85,3,90.0,10012.0,1,0,1,1,2,0,0,3,1,4,1,4,5,1972.0,1972,2,0,3,3,1,0.0,1,4,2,3,3,3,1,920.0,3,180,38.0,1138.0,5,2,1,2,1181.0,0.0,0,1181.0,1,0,2,0,3,1,1,6,6,0,1,2,1974.0,2,2,588.0,3,5,2,0.0,0.0,180,0,0,0,2,2,0,4,2008,5,3,137500
1433,60,3,93.0,10261.0,1,1,1,1,2,0,5,3,1,4,6,6,5,2000.0,2000,2,0,5,5,2,318.0,1,4,5,3,3,1,5,0.0,5,0,936.0,936.0,5,4,1,2,962.0,830.0,0,1792.0,1,0,2,1,3,1,1,8,6,1,3,5,2000.0,3,2,451.0,3,5,2,0.0,0.0,0,0,0,0,4,2,0,5,2008,5,3,186500
1257,30,3,56.0,4060.0,1,0,1,1,0,0,0,2,1,4,5,5,8,1922.0,1950,2,0,0,0,1,0.0,1,4,5,1,3,1,5,0.0,5,0,864.0,864.0,5,4,1,2,864.0,0.0,0,864.0,0,0,1,0,2,1,1,4,6,0,1,0,2020.0,0,0,0.0,0,0,2,0.0,96.0,0,0,0,0,4,2,0,7,2009,5,3,99900
1296,20,3,80.0,8700.0,1,0,1,1,2,0,2,3,1,4,5,5,6,1963.0,1963,4,0,1,1,2,148.0,1,3,2,2,3,2,4,776.0,5,0,344.0,1120.0,5,3,1,2,1128.0,0.0,0,1128.0,1,0,2,0,3,1,1,6,6,0,1,5,1963.0,2,2,525.0,3,5,2,192.0,20.0,123,0,0,0,2,2,0,12,2008,5,3,155000
317,60,4,75.0,9000.0,1,0,1,1,2,0,7,3,1,4,6,8,5,2006.0,2006,2,0,5,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,1088.0,1088.0,5,4,1,2,1088.0,871.0,0,1959.0,0,0,2,1,3,1,2,8,6,1,4,5,2006.0,2,3,1025.0,3,5,2,208.0,46.0,0,0,0,0,4,2,0,12,2007,5,3,270000
648,60,3,70.0,7700.0,1,0,1,1,2,0,2,8,1,4,6,6,5,1966.0,1966,2,0,1,1,2,351.0,1,4,2,2,3,1,5,0.0,5,0,756.0,756.0,5,2,1,2,1051.0,788.0,0,1839.0,0,0,1,1,4,1,1,7,6,1,3,5,1966.0,1,2,442.0,3,5,2,0.0,124.0,216,0,0,0,4,2,0,6,2010,5,3,155000
709,20,3,70.0,7162.0,1,1,1,1,2,0,3,3,1,4,5,5,7,1966.0,1966,2,0,2,2,0,41.0,1,4,5,2,3,1,5,0.0,5,0,876.0,876.0,5,2,1,2,904.0,0.0,0,904.0,0,0,1,0,3,1,1,6,6,0,1,5,1966.0,1,1,408.0,3,5,2,0.0,0.0,0,0,0,0,2,2,0,12,2008,5,1,109900
1282,20,3,61.0,8800.0,1,1,1,1,2,0,6,3,1,4,5,5,7,1977.0,2008,2,0,2,2,1,0.0,1,4,2,3,3,2,2,532.0,3,144,364.0,1040.0,5,2,1,2,1040.0,0.0,0,1040.0,0,0,2,0,3,1,2,5,6,0,1,2,1977.0,1,2,484.0,3,5,2,0.0,0.0,0,0,288,0,4,2,0,9,2009,5,3,150500
972,120,3,55.0,7892.0,1,0,1,1,2,0,3,3,1,3,5,6,5,1979.0,1979,2,0,3,3,1,0.0,1,4,2,3,3,1,5,0.0,5,0,918.0,918.0,5,2,1,2,918.0,0.0,0,918.0,0,0,2,0,2,1,1,5,6,1,3,5,1979.0,1,1,264.0,3,5,2,28.0,0.0,0,0,0,0,4,2,0,4,2010,5,3,99500
627,80,3,80.0,9600.0,1,0,1,1,2,0,2,3,1,4,4,6,6,1955.0,1972,2,0,4,4,2,164.0,1,4,2,2,3,3,1,674.0,2,132,350.0,1156.0,5,4,1,2,1520.0,0.0,0,1520.0,1,0,1,0,3,1,1,7,6,2,4,4,1955.0,2,1,364.0,3,5,2,0.0,0.0,189,0,0,0,4,2,0,3,2010,5,3,153000
632,20,3,85.0,11900.0,1,0,1,1,2,0,4,3,1,4,5,7,5,1977.0,1977,4,0,3,3,2,209.0,1,3,2,2,3,1,4,822.0,5,0,564.0,1386.0,5,2,1,2,1411.0,0.0,0,1411.0,0,0,2,0,3,1,1,6,6,1,3,5,1977.0,3,2,544.0,3,5,2,192.0,0.0,0,0,0,0,4,2,0,4,2009,5,2,82500
1248,75,1,60.0,9600.0,1,0,1,1,2,0,1,3,1,4,3,6,5,1917.0,1950,2,0,4,4,1,0.0,1,4,1,3,3,1,3,319.0,5,0,416.0,735.0,3,1,0,2,1134.0,924.0,0,2058.0,0,0,1,1,3,1,1,8,6,1,4,2,1950.0,1,2,396.0,1,1,1,0.0,0.0,259,0,0,0,4,2,0,4,2008,5,3,129500
1423,80,3,70.0,19690.0,1,1,1,1,4,0,0,3,1,4,4,6,7,1966.0,1966,3,1,3,3,1,0.0,2,3,2,3,3,3,5,0.0,5,0,697.0,697.0,5,2,1,2,1575.0,626.0,0,2201.0,0,0,2,0,4,1,2,8,6,1,4,5,1966.0,1,2,432.0,4,4,2,586.0,236.0,0,0,0,738,3,2,0,8,2006,5,4,274970
1254,60,3,60.0,6931.0,1,0,1,1,2,0,0,3,1,4,6,7,5,2003.0,2004,2,0,5,5,4,92.0,2,4,5,3,3,1,5,0.0,5,0,746.0,746.0,5,4,1,2,760.0,896.0,0,1656.0,0,0,2,1,3,1,2,7,6,1,4,6,2003.0,3,2,397.0,3,5,2,178.0,128.0,0,0,0,0,4,2,0,7,2008,5,3,165400
1348,20,3,70.0,16196.0,1,2,2,1,2,0,3,3,1,4,5,7,5,1998.0,1998,2,0,5,5,1,0.0,2,4,5,3,3,4,6,1443.0,5,0,39.0,1482.0,5,4,1,2,1494.0,0.0,0,1494.0,1,0,2,0,3,1,2,5,6,1,2,5,1998.0,2,2,514.0,3,5,2,402.0,25.0,0,0,0,0,4,2,0,8,2007,5,3,215000
795,60,3,70.0,8400.0,1,0,1,1,2,0,3,3,1,4,6,6,6,1980.0,1981,2,0,2,2,2,130.0,1,4,2,3,3,1,5,0.0,5,0,650.0,650.0,5,2,1,2,888.0,676.0,0,1564.0,0,0,2,1,3,1,1,7,6,1,3,5,1980.0,1,2,476.0,3,5,2,0.0,50.0,0,0,204,0,2,2,0,4,2010,5,3,171000
645,20,3,70.0,10530.0,1,1,1,1,0,0,2,3,1,4,5,6,5,1971.0,1971,4,0,3,3,1,0.0,1,4,2,2,3,1,4,282.0,2,35,664.0,981.0,5,2,1,2,981.0,0.0,0,981.0,1,0,1,1,3,1,1,5,6,0,1,2,1979.0,1,2,576.0,3,5,2,0.0,295.0,40,0,0,0,4,2,0,3,2007,5,3,143250
1012,70,3,55.0,10592.0,1,0,1,1,2,0,3,3,1,4,6,6,7,1923.0,1996,4,0,0,0,1,0.0,1,3,5,2,2,1,5,0.0,5,0,602.0,602.0,5,2,1,2,900.0,602.0,0,1502.0,0,0,1,1,3,1,2,7,6,2,3,2,1923.0,1,1,180.0,3,5,2,96.0,0.0,112,0,53,0,4,2,0,8,2007,5,3,165000
556,20,3,69.0,14850.0,1,1,1,1,2,0,2,3,1,4,5,5,5,1957.0,1957,2,0,0,0,1,0.0,1,4,2,2,3,1,3,895.0,5,0,197.0,1092.0,5,2,1,1,1092.0,0.0,0,1092.0,1,0,1,0,2,1,1,6,6,1,3,5,1957.0,3,1,299.0,3,5,2,268.0,0.0,0,0,122,0,0,2,0,5,2006,5,3,141000
681,50,2,55.0,4500.0,1,3,0,1,2,0,3,3,1,4,2,5,5,1932.0,2000,2,0,5,4,1,0.0,1,4,1,2,3,1,3,182.0,5,0,611.0,793.0,5,4,1,2,848.0,672.0,0,1520.0,0,0,1,0,3,1,1,6,6,0,1,2,1968.0,1,1,281.0,3,5,2,0.0,0.0,56,0,0,0,4,2,0,7,2009,5,1,159434
577,80,3,96.0,11777.0,1,1,1,1,2,0,3,3,1,4,4,5,6,1966.0,1966,2,0,5,5,2,97.0,1,4,2,2,3,3,2,328.0,6,551,285.0,1164.0,5,4,1,2,1320.0,0.0,0,1320.0,1,0,1,0,3,1,1,6,6,2,2,5,1966.0,2,2,564.0,3,5,2,160.0,68.0,240,0,0,0,4,2,0,5,2006,5,1,164500
1109,20,3,107.0,11362.0,1,1,1,1,2,0,8,3,1,4,5,8,5,2004.0,2005,2,0,1,1,4,42.0,2,4,5,4,3,2,6,1039.0,5,0,797.0,1836.0,5,4,1,2,1836.0,0.0,0,1836.0,1,0,2,0,3,1,2,7,6,1,4,5,2004.0,3,3,862.0,3,5,2,125.0,185.0,0,0,0,0,4,2,0,3,2009,5,3,280000
1266,190,1,60.0,10120.0,1,1,0,1,2,0,1,2,1,0,3,7,4,1910.0,1950,4,0,0,0,1,0.0,0,4,2,2,3,1,5,0.0,5,0,925.0,925.0,5,2,0,0,964.0,925.0,0,1889.0,0,0,1,1,4,2,1,9,6,1,4,2,1960.0,1,1,308.0,3,5,0,0.0,0.0,264,0,0,0,2,2,0,1,2007,5,3,122000
1183,30,3,60.0,10800.0,1,0,1,1,2,0,1,3,1,4,5,5,6,1920.0,1950,4,0,4,4,1,0.0,1,4,1,2,3,1,3,821.0,5,0,299.0,1120.0,5,4,1,2,1130.0,0.0,0,1130.0,1,0,1,0,2,1,1,5,6,1,4,2,1970.0,1,2,720.0,3,5,2,229.0,0.0,0,0,0,0,4,2,0,6,2006,5,3,120000
524,60,3,95.0,11787.0,1,1,1,1,2,0,3,3,1,4,6,7,5,1996.0,1997,2,0,5,5,2,594.0,2,4,5,3,3,1,6,719.0,5,0,660.0,1379.0,5,4,1,2,1383.0,1015.0,0,2398.0,1,0,2,1,3,1,2,8,6,1,3,5,1996.0,3,3,834.0,3,5,2,239.0,60.0,0,0,0,0,4,2,0,8,2007,5,3,315750
1059,50,3,70.0,11275.0,1,1,3,1,0,1,3,3,1,4,2,6,7,1932.0,1950,2,0,1,1,2,480.0,1,4,2,2,3,2,3,297.0,2,557,0.0,854.0,5,2,1,2,1096.0,895.0,0,1991.0,0,0,1,1,3,1,1,7,6,1,4,2,1977.0,1,2,432.0,3,1,2,0.0,0.0,19,0,0,0,4,2,0,3,2007,5,3,220000
540,20,3,85.0,14601.0,1,0,1,1,2,0,3,3,1,4,5,9,5,2006.0,2006,4,0,5,5,2,584.0,3,4,5,4,3,3,6,1260.0,5,0,578.0,1838.0,5,4,1,2,1838.0,0.0,0,1838.0,1,0,2,0,2,1,3,8,6,1,4,5,2006.0,3,3,765.0,3,5,2,270.0,68.0,0,0,0,0,4,2,0,3,2009,5,3,315000
1194,60,3,80.0,9364.0,1,0,1,1,0,0,3,3,1,4,6,6,7,1969.0,1969,2,0,2,2,4,143.0,1,4,2,2,3,1,4,371.0,5,0,292.0,663.0,5,2,1,2,663.0,689.0,0,1352.0,0,0,1,1,4,1,1,7,6,0,1,5,1969.0,3,1,299.0,3,5,2,379.0,36.0,0,0,0,0,2,2,0,3,2010,5,3,158000
748,20,3,59.0,10593.0,1,1,1,1,2,0,3,3,1,4,5,7,5,1996.0,1996,4,0,5,5,2,338.0,2,4,5,3,3,1,6,919.0,5,0,801.0,1720.0,5,4,1,2,1720.0,0.0,0,1720.0,1,0,2,0,3,1,2,7,6,1,3,5,1996.0,3,2,527.0,3,5,2,240.0,56.0,154,0,0,0,4,2,0,3,2010,5,3,260400
1351,60,3,70.0,9247.0,1,1,1,1,2,0,2,3,1,4,6,6,6,1962.0,1962,2,0,2,2,2,318.0,1,4,2,2,3,1,3,319.0,5,0,539.0,858.0,5,4,1,2,858.0,858.0,0,1716.0,0,0,1,1,4,1,1,8,6,1,4,5,1962.0,3,2,490.0,3,5,2,0.0,84.0,0,0,120,0,4,2,0,3,2008,5,3,171000
484,20,3,70.0,7758.0,1,1,1,1,0,0,3,3,1,4,5,5,7,1962.0,2001,2,0,2,3,1,0.0,1,3,2,2,3,1,4,588.0,5,0,411.0,999.0,5,3,1,2,999.0,0.0,0,999.0,1,0,1,0,3,1,2,6,6,0,1,2,1963.0,1,1,264.0,3,5,2,0.0,132.0,0,0,0,0,4,2,0,3,2007,5,3,132500
95,60,3,70.0,9765.0,1,3,1,1,0,0,5,3,1,4,6,6,8,1993.0,1993,2,0,5,5,2,68.0,3,3,5,3,4,1,4,310.0,5,0,370.0,680.0,5,3,1,2,680.0,790.0,0,1470.0,0,0,2,1,3,1,1,6,6,1,3,6,1993.0,3,2,420.0,3,5,2,232.0,63.0,0,0,0,0,4,1,480,4,2009,5,3,185000
1020,20,3,60.0,7024.0,1,0,1,1,2,0,0,3,1,4,5,4,5,2005.0,2005,2,0,5,5,1,0.0,1,4,5,3,3,1,6,1024.0,5,0,108.0,1132.0,5,4,1,2,1132.0,0.0,0,1132.0,1,0,1,1,2,1,2,5,6,0,1,5,2005.0,3,2,451.0,3,5,2,252.0,64.0,0,0,0,0,4,2,0,6,2008,5,3,176000
563,50,3,66.0,21780.0,1,0,1,1,2,0,0,3,1,4,2,6,7,1918.0,1950,2,0,0,0,1,0.0,1,4,1,3,3,2,5,0.0,5,0,1163.0,1163.0,5,4,1,2,1163.0,511.0,0,1674.0,0,0,2,0,4,1,1,8,6,1,4,2,1955.0,3,2,396.0,3,5,0,72.0,36.0,0,0,144,0,4,2,0,7,2008,5,3,185000
1264,120,2,34.0,4060.0,1,0,1,1,2,0,2,3,1,3,5,6,5,1998.0,1999,2,0,1,1,1,0.0,2,4,5,3,3,1,6,266.0,5,0,1139.0,1405.0,5,4,1,2,1337.0,0.0,0,1337.0,1,0,2,0,2,1,2,5,6,0,1,5,1998.0,3,2,511.0,3,5,2,144.0,68.0,0,0,0,0,4,2,0,8,2008,2,1,181000
742,20,3,65.0,8450.0,1,0,1,1,2,0,3,3,1,4,5,7,5,2000.0,2001,2,0,5,5,2,108.0,1,4,5,3,3,1,5,0.0,5,0,1349.0,1349.0,5,4,1,2,1349.0,0.0,0,1349.0,0,0,2,0,3,1,1,6,6,0,1,5,2000.0,1,2,539.0,3,5,2,120.0,55.0,0,0,0,0,3,2,0,12,2007,5,3,179000
